"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1906322828296638675","Mon Mar 31 23:53:21 +0000 2025","0","@dhita_pedhe Calonku pernah mau urus visa kerja ke Peru ditolak karna lagi trend #KaburAjaDulu Jadi gimana tuh?","1906857379490406720","","dhita_pedhe","in","","0","0","0","https://x.com/undefined/status/1906857379490406720","1065586256942292992",
"1906166957168329070","Mon Mar 31 23:46:27 +0000 2025","0","@piyopikavet Ternyata #kaburajadulu bukan cuma buat manusia ya","1906855642226417902","","piyopikavet","in","","0","0","0","https://x.com/undefined/status/1906855642226417902","1415265093135179779",
"1906348736584007697","Mon Mar 31 23:41:10 +0000 2025","0","@pinkairyy Kenapa Sih Loe Ga #kaburajaDulu Pihak Twitter dan Pemerintah Bantu Ya","1906854313592504539","","pinkairyy","in","","0","0","0","https://x.com/undefined/status/1906854313592504539","1876239550219235328",
"1906751157797789712","Mon Mar 31 23:37:13 +0000 2025","3498","@h0nh0ney @tang__kira kami segenap warga indo mendukung pak sugianto #kaburajadulu ","1906853319978676447","","h0nh0ney","in","","0","5","97","https://x.com/undefined/status/1906853319978676447","1037514379913179136",
"1906661725719687285","Mon Mar 31 23:35:31 +0000 2025","0","@cartthweel Lo Kenapa Ga #KaburAjaDulu Sih GA Guna Buat Indonesia Tolong Pihak Twitter Bantu","1906852890024804421","","cartthweel","in","","0","0","0","https://x.com/undefined/status/1906852890024804421","1876239550219235328",
"1906011071451927017","Mon Mar 31 22:49:34 +0000 2025","0","@duottie Berita hoax! Cuma buat mencegah yang pengen issue #KaburAjaDulu dan juga #RUUTNI","1906841327603769349","","duottie","in","","0","0","0","https://x.com/undefined/status/1906841327603769349","887811958623404032",
"1906589036032164058","Mon Mar 31 22:44:31 +0000 2025","0","@mas_veel Hrs kita dukung sih yg pnya #kaburajadulu yg pntng mereka stlh smpi Negara tujuan jgn buat masalah apalagi bkn malu Negara INDONESIA ","1906840057505628370","","mas_veel","in","","0","0","0","https://x.com/undefined/status/1906840057505628370","1858801380456062976",
"1906838574487801970","Mon Mar 31 22:38:45 +0000 2025","0","MASA GUA HARUS NERAPIN #KABURAJADULU di kehidupan gua bjir AWOAKAKWK","1906838603927617627","","dapuqalltheway","in","","0","1","0","https://x.com/undefined/status/1906838603927617627","852521868284239872",
"1906322828296638675","Mon Mar 31 22:03:53 +0000 2025","0","@tubidubidurafa @dhita_pedhe Menerapkan #kaburajadulu dengan sebaik mungkin keknya kak wkwkwk kan abis dapet pap kepindahan WN tuh kapan hari Tapi emang visa tub beda2 cuman indo pasti agak panjang urusnya. Fyi aja kalo visa kerja emang harus urus semuanya cuman mungkin tembusnya beda2","1906829829573685738","","tubidubidurafa","in","","0","0","0","https://x.com/undefined/status/1906829829573685738","1621381633353084928",
"1906827274059468951","Mon Mar 31 21:53:43 +0000 2025","10","Silakan yang mau #KaburAjaDulu ke NO","1906827274059468951","","","in","","0","0","0","https://x.com/undefined/status/1906827274059468951","45770649",
"1906158808998772915","Mon Mar 31 21:50:54 +0000 2025","0","@girikuncoro @VMware Minat Aidin Wal Faizin buat yang sudah #KaburAjaDulu Lebih baik Makan Kimbab/Sushi/Onigiri di negara orang yang pemerintahannya sayang rakyat daripada makan Ayam Tempe Tahu di negeri sendiri yang pemerintahannya...tau dah isi sendiri aja","1906826565071319373","","girikuncoro","in","","0","0","0","https://x.com/undefined/status/1906826565071319373","1050363426357174272",
"1906630606106284171","Mon Mar 31 21:50:06 +0000 2025","0","@aria_ghora Minat Aidin Wal Faizin buat yang sudah #KaburAjaDulu Lebih baik Makan Kimbab/Sushi/Onigiri di negara orang yang pemerintahannya sayang rakyat daripada makan Ayam Tempe Tahu di negeri sendiri yang pemerintahannya...tau dah isi sendiri aja","1906826360519352512","","ariaghora","in","","0","0","0","https://x.com/undefined/status/1906826360519352512","1050363426357174272",
"1906811049312952422","Mon Mar 31 20:49:15 +0000 2025","0","Perlakuan yang kita dapat ketika kita katanya jadi first class citizen That s a total BS! Tetep akan jauh lebih baik #KaburAjaDulu","1906811049312952422","","","in","","0","0","0","https://x.com/undefined/status/1906811049312952422","107147158",
