"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1928233441239486554","Thu May 29 23:34:16 +0000 2025","10","Tahun 1816 di Eropa saat itu dikenal dengan tahun tanpa musim panas (year without summer). Kalian ingat tragedi letusan Gunung Tambora yang ada di Indonesia? Ya letusan Tambora yang maha dahsyat saat itu membuat seluruh dunia gelap gulita tertutup debu dan kabut yang bahkan https://t.co/YHdjxeYrH1","1928233461812449411","https://pbs.twimg.com/media/GsJ0vjvb0AAlit2.jpg","a_otama","in","","0","1","0","https://x.com/undefined/status/1928233461812449411","1699297254916620288",
"1928228176699814072","Thu May 29 23:13:33 +0000 2025","1","Aksi Indonesia Gelap merusak stabilitas politik dan ekonomi Indonesia. #IndonesiaTerang #IndonesiaCerah #LawanHoaks #LawanProvokasi https://t.co/lY24nBDEIO","1928228245817737579","https://pbs.twimg.com/media/GsJxXsBaUAAZoUR.jpg","PutrianaTi25411","in","","0","0","0","https://x.com/undefined/status/1928228245817737579","1704066339252629504",
"1928228176699814072","Thu May 29 23:13:16 +0000 2025","1","Tolak Segala Bentuk Narasi Indonesia Gelap yang Merusak Persatuan Bangsa. #IndonesiaTerang #IndonesiaCerah #LawanHoaks #LawanProvokasi https://t.co/Gz11WxIm0Y","1928228176699814072","https://pbs.twimg.com/media/GsJxToCaUAUnoKQ.jpg","","in","","0","1","0","https://x.com/undefined/status/1928228176699814072","1704066339252629504",
"1928220871514280333","Thu May 29 22:44:15 +0000 2025","4","Paling genk cabuler Indonesia gelap asuhan si @jackparrr tusbol","1928220871514280333","","","in","","0","0","0","https://x.com/undefined/status/1928220871514280333","1604408934525464576",
"1927918630055907572","Thu May 29 22:28:24 +0000 2025","7","@elisa_jkt saya tuh sedih mikir soal fakta bahwa... ORANG KAYA DI INDONESIA INI BANYAK! BANYAK BANGET LHOO! ADA RATUS RIBUAN MISALNYA. MASA IYA GA ADA YG NGIDE BIKIN BISNIS TRANSPORTASI ??? bahkan yg di jakarta pun bisa ada zona gelap transportasi macem gini nih. apalagi yg non jkt...","1928216885662786026","","elisa_jkt","in","","0","2","0","https://x.com/undefined/status/1928216885662786026","778692608",
"1927717960367374488","Thu May 29 22:03:31 +0000 2025","0","@Heraloebss Mereka adalah bagian dari yang menginginkan bangsa ini chaos dari indonesia gelap isyu rupiah anjlok krisis 98 akan terulang. Ingin memakzulkan pemerintah mereka berusaha menciptakan moment.","1928210623461994543","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1928210623461994543","629153891",
"1928165525814723039","Thu May 29 19:04:19 +0000 2025","0","senja selese out deh","1928165525814723039","","","in","","0","0","0","https://x.com/undefined/status/1928165525814723039","1449241199441707008",
"1928165276115239143","Thu May 29 19:03:41 +0000 2025","0","pikir abis eas aja kli ya","1928165364602388537","","mikamissuu","in","","0","0","0","https://x.com/undefined/status/1928165364602388537","1449241199441707008",
"1928165276115239143","Thu May 29 19:03:20 +0000 2025","0","hmm gw bingung","1928165276115239143","","","in","","0","1","0","https://x.com/undefined/status/1928165276115239143","1449241199441707008",
"1928147189814948209","Thu May 29 17:51:27 +0000 2025","0","The clock 20 juni??? Apa ga kelamaan ini waijj klo bs mingdep dah rilis dah","1928147189814948209","","","in","","0","0","0","https://x.com/undefined/status/1928147189814948209","1258217714675601408",
"1928143626980188216","Thu May 29 17:37:18 +0000 2025","2"," Saya juga heran ada orang yg mengatakan Indonesia gelap. Kalau dia merasa gelap ya itu hak dia. Tapi kalau saya bangun pagi saya lihat indonesia cerah. Iya kan? ","1928143626980188216","","","in","","0","0","0","https://x.com/undefined/status/1928143626980188216","1302600914931298304",
"1927918102974517642","Thu May 29 17:31:25 +0000 2025","0","@BANGSAygSUJUD @prabowo @are_inismyname @bitCarli77 @EdySularno96489 @FDonghun @HASBALL18439385 @indonesiaku_yes @Ndons_Back @99propaganda @florieliciouss @Kimberley_PS08 Emang Presiden yang 007 ga pinter bahasa asing pa? Buktinya orang se Indonesia tak seorangpun mampu terjemahkan bahasa asingnya dia hingga sekarang Indonesia jadi GELAP kaya gini","1928142145170309233","","BANGSAygSUJUD","in","","0","0","0","https://x.com/undefined/status/1928142145170309233","1912350371420467200",
"1928110729087045739","Thu May 29 15:44:09 +0000 2025","2","@CNNIndonesia mksud ada kementerian kebudayaan untuk meng aman kan kebudayaan eh malah merusak kebudayaan ","1928115153674850447","","CNNIndonesia","in","","0","0","0","https://x.com/undefined/status/1928115153674850447","1261333872156872704",
"1928111196517060682","Thu May 29 15:41:19 +0000 2025","0","@kompascom karena yg di rotasi posisi - posisi penting pasti (nya) demi untuk men selamat kan hal - hal penting WONDER","1928114437300572397","","kompascom","in","","0","0","0","https://x.com/undefined/status/1928114437300572397","1261333872156872704",
"1928112823101518034","Thu May 29 15:34:54 +0000 2025","0","Apwkwowkoaka indonesia gelap","1928112823101518034","","","in","","0","0","0","https://x.com/undefined/status/1928112823101518034","1776251488383496192",
"1927936852830331329","Thu May 29 15:15:14 +0000 2025","0","@Boediantar4 Indonesia benar2 gelap ketika yg hanya berkomentar merasa lebih hebat dari mereka yg bekerja.....","1928107873378115860","","Boediantar4","in","","0","0","0","https://x.com/undefined/status/1928107873378115860","1926424106733379585",
